date,open,high,low,close,volume,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_10,EMA_20,EMA_50,EMA_100,EMA_200,High-Low,High-PrevClose,Low-PrevClose,TR,ATR,ADX,CCI,ROC,RSI,Williams%R,SO%K,Target
2013-06-17 00:00:00-04:00,13.377676048023847,13.509765738669842,13.344188509156169,13.395039558410645,259414400,16890.447658157347,8445.723829078674,3378.8895316314697,1689.9447658157349,845.4723829078674,13.395039558410645,13.395039558410645,13.395039558410645,13.395039558410645,13.395039558410645,0.16557722951367282,,,0.16557722951367282,,,1333.3333333333333,,,,0.30711378251607174,0
2013-06-18 00:00:00-04:00,13.381397722286659,13.484961119360381,13.339538503367095,13.387908935546875,195025600,16890.447658157347,8445.723829078674,3378.8895316314697,1689.9447658157349,845.4723829078674,13.391117715835572,13.391295981407165,13.39140294075012,13.391438593864441,13.391456420421601,0.14542261599328654,0.0899215609497368,0.05550105504354974,0.14542261599328654,,,1333.3333333333335,,,,0.33261973627274893,0
2013-06-19 00:00:00-04:00,13.37643865678825,13.384500672787768,13.115980148315428,13.11598014831543,310940000,16890.447658157347,8445.723829078674,3378.8895316314697,1689.9447658157349,845.4723829078674,13.280514241849069,13.290201658015443,13.295899050185847,13.297776662493973,13.298711219386933,0.26852052447233987,0.0034082627591072168,0.2719287872314471,0.2719287872314471,,,1333.3333333333333,,,,6.615348465041568e-15,0
2013-06-20 00:00:00-04:00,13.001250888435104,13.208376839609784,12.87319179306603,12.924973487854004,357310800,16890.447658157347,8445.723829078674,3378.8895316314697,1689.9447658157349,845.4723829078674,13.163379404332376,13.184765932209174,13.197531103826629,13.201761393112227,13.203870621763622,0.3351850465437547,0.09239669129435413,0.24278835524940057,0.3351850465437547,,,1333.3333333333333,,,,0.15448688812916736,0
2013-06-21 00:00:00-04:00,12.976134154355524,13.022955437507507,12.65397153451602,12.821409225463867,481118400,16890.447658157347,8445.723829078674,3378.8895316314697,1689.9447658157349,845.4723829078674,13.065209066715196,13.096873036945942,13.116170911140411,13.122618023770967,13.125840886279164,0.36898390299148787,0.09798194965350326,0.2710019533379846,0.36898390299148787,,,1333.3333333333333,,,,0.4537804754905813,0
2013-06-24 00:00:00-04:00,12.632266481557105,12.671335412690006,12.342350272592892,12.481572151184082,480746000,16890.447658157347,8445.723829078674,3378.8895316314697,1689.9447658157349,845.4723829078674,12.913618399871341,12.96707265539661,12.99955170397532,13.01036450029067,13.015760505045147,0.32898514009711377,0.15007381277386145,0.4790589528709752,0.4790589528709752,,,1333.3333333333335,,,,0.42318591821531176,1
2013-06-25 00:00:00-04:00,12.579556227299475,12.644360351561412,12.366537549505049,12.48436450958252,314162800,16890.447658157347,8445.723829078674,3378.8895316314697,1689.9447658157349,845.4723829078674,12.81018545585521,12.87580449292363,12.916833685829697,12.930638709955817,12.937550498255982,0.2778228020563631,0.16278820037732977,0.11503460167903334,0.2778228020563631,,,1333.3333333333335,,,,0.42410831366378193,0
2013-06-26 00:00:00-04:00,12.523742411131396,12.551338891703844,12.268244374181899,12.342971801757812,367724000,16890.447658157347,8445.723829078674,3378.8895316314697,1689.9447658157349,845.4723829078674,12.703892097918088,12.783701684883233,12.834665483649001,12.851936498570208,12.860600999877533,0.2830945175219455,0.0669743821213249,0.21612013540062058,0.2830945175219455,,,1333.3333333333335,,,,0.2639663538172218,0
2013-06-27 00:00:00-04:00,12.379560887864054,12.445914986008887,12.202510369061956,12.209951400756836,337246000,16890.447658157347,8445.723829078674,3378.8895316314697,1689.9447658157349,845.4723829078674,12.59642788730848,12.691669333807251,12.75364014690536,12.774766549317999,12.785381260593525,0.24340461694693083,0.10294318425107463,0.1404614326958562,0.24340461694693083,,,1333.3333333333335,,,,0.030570626753978123,1
2013-06-28 00:00:00-04:00,12.134916878485685,12.411188920746403,12.057708815247436,12.295223236083984,578516400,16890.447658157347,8445.723829078674,3378.8895316314697,1689.9447658157349,845.4723829078674,12.533157993394873,12.631967986629821,12.69911701347961,12.722382477475794,12.734130490303084,0.35348010549896713,0.20123751998956685,0.15224258550940029,0.35348010549896713,,,1333.3333333333335,,,,0.6719315094162852,1
