date,open,high,low,close,volume,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_10,EMA_20,EMA_50,EMA_100,EMA_200,High-Low,High-PrevClose,Low-PrevClose,TR,ATR,ADX,CCI,ROC,RSI,Williams%R,SO%K,Target
2013-06-17 00:00:00-04:00,13.817500114440918,14.010000228881836,13.782500267028809,13.902999877929688,57680000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,13.902999877929688,13.902999877929688,13.902999877929688,13.902999877929688,13.902999877929688,0.22749996185302734,,,0.22749996185302734,,,1333.3333333333333,,,,0.5296687081588424,1
2013-06-18 00:00:00-04:00,13.954000473022461,14.145500183105469,13.905500411987305,14.088000297546387,42922000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,14.004750108718873,14.000125098228455,13.997350091934203,13.996425089836121,13.995962588787078,0.23999977111816406,0.24250030517578125,0.0025005340576171875,0.24250030517578125,,,1333.3333333333333,,,,0.7604169150195901,0
2013-06-19 00:00:00-04:00,14.062999725341797,14.166999816894531,13.893500328063965,13.907999992370605,56550000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,13.965857204804786,13.966297311647846,13.966367608403354,13.966358611410545,13.966348028426566,0.2734994888305664,0.07899951934814453,0.19449996948242188,0.2734994888305664,,,1333.3333333333335,,,,0.05301532506930279,0
2013-06-20 00:00:00-04:00,13.756999969482422,13.930000305175781,13.619500160217285,13.67199993133545,59680000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,13.869044325847439,13.881338208185467,13.888302500984853,13.890546681993474,13.891653537926759,0.3105001449584961,0.02200031280517578,0.2884998321533203,0.3105001449584961,,,1333.3333333333335,,,,0.16908130952783162,0
2013-06-21 00:00:00-04:00,13.728500366210938,13.791999816894531,13.489500045776367,13.668000221252441,84020000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,13.811330031316443,13.82973356461323,13.840648171472665,13.844239395651671,13.846023810824468,0.30249977111816406,0.11999988555908203,0.18249988555908203,0.30249977111816406,,,1333.3333333333335,,,,0.5900836711917627,0
2013-06-24 00:00:00-04:00,13.564499855041504,13.657999992370605,13.25,13.530500411987305,77276000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,13.738388878810916,13.766609037602414,13.78365280984022,13.78930057165249,13.792113176736162,0.40799999237060547,0.010000228881835938,0.4180002212524414,0.4180002212524414,,,1333.3333333333333,,,,0.6875010226287285,1
2013-06-25 00:00:00-04:00,13.614999771118164,13.673500061035156,13.449999809265137,13.604499816894531,48992000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,13.706126993342036,13.735958196463235,13.75488815753012,13.761290331181343,13.764500544589437,0.22350025177001953,0.14299964904785156,0.08050060272216797,0.22350025177001953,,,1333.3333333333333,,,,0.6912744232090358,1
2013-06-26 00:00:00-04:00,13.699000358581543,13.89900016784668,13.675000190734863,13.878499984741211,60590000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,13.745342679597783,13.760597260809638,13.772587471410555,13.776987418769938,13.779254184076972,0.2239999771118164,0.29450035095214844,0.07050037384033203,0.29450035095214844,,,1333.3333333333333,,,,0.9084813160706912,0
2013-06-27 00:00:00-04:00,13.958999633789062,14.010000228881836,13.72700023651123,13.8774995803833,50390000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,13.774095396474829,13.779348964493728,13.786194558541755,13.789069503599245,13.79061205336023,0.28299999237060547,0.131500244140625,0.15149974822998047,0.28299999237060547,,,1333.3333333333335,,,,0.5317998160048796,1
2013-06-28 00:00:00-04:00,13.809499740600586,13.991499900817871,13.809499740600586,13.884499549865723,63866000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,13.797286469535171,13.795183731538366,13.797886745352164,13.799494035151598,13.800428900735852,0.18200016021728516,0.11400032043457031,0.06799983978271484,0.18200016021728516,,,1333.3333333333335,,,,0.4120865013283309,1
2013-07-01 00:00:00-04:00,13.949999809265137,14.16450023651123,13.857999801635742,14.104999542236328,57764000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,13.860148403277103,13.839392224792894,13.831717062021172,13.8301269948962,13.829522210373986,0.3065004348754883,0.2800006866455078,0.02649974822998047,0.3065004348754883,,,1333.3333333333335,,,,0.8058707672011176,1
2013-07-02 00:00:00-04:00,14.052000045776367,14.329000473022461,14.029500007629395,14.18649959564209,64764000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,13.925352774222661,13.886678021413948,13.868209687862992,13.863199143316876,13.860933597373002,0.2995004653930664,0.2240009307861328,0.0754995346069336,0.2995004653930664,,,1333.3333333333333,,,,0.5242048215405876,1
2013-07-03 00:00:00-04:00,14.100000381469727,14.270000457763672,14.100000381469727,14.201499938964844,27460000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,13.97955197141871,13.927876886382126,13.900440364499849,13.89245826767671,13.88873151666933,0.1700000762939453,0.08350086212158203,0.08649921417236328,0.1700000762939453,,,1333.3333333333333,2.147019086931088,,,0.5970559526080176,1
2013-07-05 00:00:00-04:00,14.25,14.319000244140625,14.103500366210938,14.293999671936035,39708000,19619.19958534241,9810.099792671204,3924.6399170684813,1962.8199585342406,981.9099792671203,14.040389222755824,13.974140987821656,13.936430311435256,13.925015826743794,13.919598274042732,0.2154998779296875,0.11750030517578125,0.09799957275390625,0.2154998779296875,0.2677858216421945,,1333.3333333333335,1.4622328935180813,62.964180937522336,-3.243817028956686,0.8839879983006443,1
