date,open,high,low,close,volume,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_10,EMA_20,EMA_50,EMA_100,EMA_200,High-Low,High-PrevClose,Low-PrevClose,TR,ATR,ADX,CCI,ROC,RSI,Williams%R,SO%K,Target
2013-06-17 00:00:00-04:00,59.38212110440369,59.90433089242481,59.25156492224156,59.734615325927734,12026400,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,59.734615325927734,59.734615325927734,59.734615325927734,59.734615325927734,59.734615325927734,0.6527659701832462,,,0.6527659701832462,,,1333.3333333333335,,,,0.7400054931640629,1
2013-06-18 00:00:00-04:00,59.63671636775287,60.093650684540535,59.57144074824185,60.008792877197266,10678200,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,59.885412979125974,59.87855854034424,59.87444587707519,59.87307498931885,59.872389545440676,0.5222099362986867,0.35903535861280034,0.1631745776858864,0.5222099362986867,,,1333.3333333333333,,,,0.837502503409408,0
2013-06-19 00:00:00-04:00,59.91738859140621,60.23071346603651,59.401702880859375,59.401702880859375,14189500,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,59.690964733643376,59.70346000093306,59.71052046270947,59.71279810260191,59.71392243320204,0.8290105851771372,0.2219205888392466,0.6070899963378906,0.8290105851771372,,,1333.3333333333333,,,,0.0,0
2013-06-20 00:00:00-04:00,58.90561831883342,59.08839205125195,57.95910935586147,58.12882995605469,21077700,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,59.17631092449225,59.24888865287762,59.291062591061596,59.3048479062826,59.31168550303107,1.1292826953904793,0.31331082960742407,1.4425935249979034,1.4425935249979034,,,1333.3333333333335,,,,0.1502906233186638,1
2013-06-21 00:00:00-04:00,58.59228144677309,58.84033075037576,57.99826195681159,58.409507751464844,25493800,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,58.956182588649924,59.0458495558023,59.10037048900876,59.1185462559018,59.12762328918216,0.8420687935641737,0.7115007943210756,0.13056799924309814,0.8420687935641737,,,1333.3333333333335,,,,0.4883755315436868,0
2013-06-24 00:00:00-04:00,58.06353642102803,58.42255972988771,57.45646381345322,57.75674057006836,17653000,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,58.644646065515744,58.77390644296287,58.85345375081515,58.88008050318832,58.893392937580664,0.9660959164344902,0.013051978422865318,0.9530439380116249,0.9660959164344902,,,1333.3333333333335,,,,0.3108146422182936,1
2013-06-25 00:00:00-04:00,58.47479252347749,58.50090376692915,57.75675075929353,58.167991638183594,15790100,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,58.52979149619754,58.659342950867426,58.74339653649013,58.77214923217305,58.786629542607535,0.7441530076356173,0.7441631968607894,1.018922517204146e-05,0.7441631968607894,,,1333.3333333333335,,,,0.5526294655405477,1
2013-06-26 00:00:00-04:00,58.37035005509502,58.729373442702546,57.9199447818,58.618404388427734,14446000,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,58.54995135622959,58.652266514642044,58.725499581877784,58.751559236338515,58.76485809114953,0.8094286609025474,0.5613818045189518,0.24804685638359558,0.8094286609025474,,,1333.3333333333333,,,,0.8629044662798622,1
2013-06-27 00:00:00-04:00,58.90562144044394,59.18631111016444,58.76854113386569,58.77507019042969,12348000,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,58.59892933668293,58.671964824719076,58.7319288834743,58.7543853753568,58.76603868274051,0.4177699762987501,0.5679067217367049,0.15013674543795474,0.5679067217367049,,,1333.3333333333333,,,,0.0156283527644634,1
2013-06-28 00:00:00-04:00,58.6510377310523,59.23852826359285,58.46173494944421,58.977420806884766,22984200,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,58.67843380339525,58.7179638489078,58.761127171275405,58.77874918931496,58.788140731766156,0.776793314148641,0.4634580731631601,0.3133352409854808,0.776793314148641,,,1333.3333333333333,,,,0.6638649535825967,0
2013-07-01 00:00:00-04:00,59.00352499851026,59.48657049855006,58.72283538763377,58.94477844238281,13182200,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,58.73284468331524,58.75032866399932,58.78135746034594,58.79539690042886,58.80310313718228,0.7637351109162864,0.5091496916652929,0.25458541925099354,0.7637351109162864,,,1333.3333333333333,,,,0.2906021362338123,1
2013-07-02 00:00:00-04:00,58.990476681023104,59.4669931647439,58.827285149297566,59.16672134399414,12320700,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,58.81953244603648,58.8070530704346,58.82099565751251,58.82985661221398,58.83509886768346,0.639708015446331,0.5222147223610847,0.11749329308524636,0.639708015446331,,,1333.3333333333335,,,,0.5306111327364661,1
2013-07-03 00:00:00-04:00,59.160182916452136,59.31685034784173,58.840328959398384,59.1993522644043,5674000,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,58.89407939731119,58.85839092405424,58.857584454844066,58.86181373255461,58.86483018663334,0.476521388443345,0.15012900384758865,0.32639238459575637,0.476521388443345,,,1333.3333333333333,-0.8960684832452704,,,0.7534253733683098,1
2013-07-05 00:00:00-04:00,59.466995194592954,59.79990732513558,59.12102993235927,59.77379608154297,8917900,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,59.06428113494837,58.97406358561846,58.94136955966424,58.93575858327329,58.93406047125911,0.6788773927763074,0.6005550607312813,0.07832233204502614,0.6788773927763074,0.7651341805633278,,1333.3333333333335,-0.3916039373349789,50.37892958203746,-16.46994473147276,0.9615376150827089,1
2013-07-08 00:00:00-04:00,60.02836768122972,60.40044414490678,59.98920331038263,60.21767044067383,12086700,15843.358548164368,7922.179274082184,3169.4717096328736,1585.2358548164368,793.1179274082184,59.28486034391387,59.12646518244651,59.0522902925638,59.03369628438166,59.02575373208641,0.4112408345241505,0.6266480633638096,0.21540722883965913,0.6266480633638096,0.763268615790511,4.263935631732991,1333.3333333333333,1.3736433809835729,54.30238974085772,-6.208387409392359,0.555555555555569,1
